adgroup_id,adgroup_name,campaign_name,campaign_type,parsed_model,matched_json_model,launch_kr,preorder_kr,announce_kr,source_tier,match_confidence,model_known,cost_365d,golf_flag
grp-a001-02-000000059832150,플립7,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_z_flip:7,갤럭시 Z 플립7,2025-07-25,2025-07-15,,press,exact,True,123001,False
grp-a001-02-000000059832206,12프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,119599,False
grp-a001-02-000000059832280,12,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,177828,False
grp-a001-02-000000059832332,15프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,294927,False
grp-a001-02-000000059832344,13프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,170952,False
grp-a001-02-000000059832490,15플러스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,305426,False
grp-a001-02-000000059832492,13,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,189598,False
grp-a001-02-000000059879629,17프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,266700,False
grp-a001-02-000000059879675,17프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,123148,False
grp-a001-02-000000059879687,17,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,309194,False
grp-a001-02-000000059880038,17에어,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,94734,False
grp-a001-02-000000061581230,S24_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,50920,False
grp-a001-02-000000061581250,S24울트라_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,142128,False
grp-a001-02-000000061581254,S24플러스_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,146952,False
grp-a001-02-000000061581256,S25_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,0,False
grp-a001-02-000000061581260,S25울트라_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,0,False
grp-a001-02-000000061581263,S25플러스_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,0,False
grp-a001-02-000000061581264,S26_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,72981,False
grp-a001-02-000000061581269,S26울트라_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,329560,False
grp-a001-02-000000061581308,S26플러스_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,47408,False
grp-a001-02-000000061693679,17프로_맥,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,26615,False
grp-a001-02-000000061693682,17프로맥스_맥,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,26740,False
grp-a001-02-000000061693688,17_맥,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,40350,False
grp-a001-02-000000061693693,17에어_맥,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,12853,False
grp-a001-02-000000061693695,16프로_맥,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,33960,False
grp-a001-02-000000061693698,16프로맥스_맥,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,40457,False
grp-a001-02-000000061693700,16플러스_맥,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,26890,False
grp-a001-02-000000061693708,16_맥,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,18930,False
grp-a001-02-000000061693716,15프로_맥,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,65000,False
grp-a001-02-000000061693720,15프로맥스_맥,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,40868,False
grp-a001-02-000000061693722,15_맥,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,43855,False
grp-a001-02-000000061693725,15플러스_맥,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,27716,False
grp-a001-02-000000061693728,14프로_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,22140,False
grp-a001-02-000000061693731,14프로맥스_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,26682,False
grp-a001-02-000000061693735,14플러스_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,19960,False
grp-a001-02-000000061693737,14_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,26050,False
grp-a001-02-000000061693757,13프로_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,42384,False
grp-a001-02-000000061693760,13프로맥스_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,28220,False
grp-a001-02-000000061693771,13_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,15686,False
grp-a001-02-000000061693781,13미니_맥,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,48550,False
grp-a001-02-000000061793266,S22_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,15380,False
grp-a001-02-000000061793288,S22플러스_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,8380,False
grp-a001-02-000000061793303,S22울트라_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,13990,False
grp-a001-02-000000061793320,S23_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,33540,False
grp-a001-02-000000061793328,S23플러스_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,50660,False
grp-a001-02-000000061793341,S23울트라_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,50951,False
grp-a001-02-000000061793346,S24_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,22527,False
grp-a001-02-000000061793358,S24플러스_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,23070,False
grp-a001-02-000000061793364,S24울트라_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,30730,False
grp-a001-02-000000061793373,S25_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,60164,False
grp-a001-02-000000061793386,S25플러스_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,54581,False
grp-a001-02-000000061793395,S25울트라_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,57867,False
grp-a001-02-000000061793407,S26_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,67016,False
grp-a001-02-000000061793411,S26플러스_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,40010,False
grp-a001-02-000000061793423,S26울트라_일,소다케이스_갤럭시,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,97028,False
grp-a001-02-000000061793448,노트20_맥,소다케이스_갤럭시,SHOPPING,note:노트20,,,,,,unresolved,True,15400,False
grp-a001-02-000000061793457,노트20울트라_맥,소다케이스_갤럭시,SHOPPING,note:노트20울트라,,,,,,unresolved,True,9960,False
grp-a001-02-000000061793470,S22_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,6000,False
grp-a001-02-000000061793476,S22플러스_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,6550,False
grp-a001-02-000000061793489,S22울트라_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,21620,False
grp-a001-02-000000061793496,S23_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,8804,False
grp-a001-02-000000061793511,S23플러스_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,8060,False
grp-a001-02-000000061793521,S23울트라_맥,소다케이스_갤럭시,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,28034,False
grp-a001-02-000000061794086,12미니_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,3600,False
grp-a001-02-000000061794093,12_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,6000,False
grp-a001-02-000000061794099,12프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,0,False
grp-a001-02-000000061794111,12프로_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,4800,False
grp-a001-02-000000061794117,13미니_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,27014,False
grp-a001-02-000000061794129,13_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,34391,False
grp-a001-02-000000061794137,13프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,27657,False
grp-a001-02-000000061794145,13프로_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,28910,False
grp-a001-02-000000061794152,14_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,20750,False
grp-a001-02-000000061794155,14플러스_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,16947,False
grp-a001-02-000000061794157,14프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,44850,False
grp-a001-02-000000061794159,14프로_일,소다케이스_아이폰,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,34150,False
grp-a001-02-000000061794162,15_일,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,30611,False
grp-a001-02-000000061794163,15플러스_일,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,24071,False
grp-a001-02-000000061794165,15프로_일,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,29070,False
grp-a001-02-000000061794167,15프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,31255,False
grp-a001-02-000000061794170,16_일,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,32790,False
grp-a001-02-000000061794172,16플러스_일,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,11370,False
grp-a001-02-000000061794176,16프로_일,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,30038,False
grp-a001-02-000000061794179,16프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,21290,False
grp-a001-02-000000061794180,17_일,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,57459,False
grp-a001-02-000000061794181,17에어_일,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,24492,False
grp-a001-02-000000061794184,17프로_일,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,35369,False
grp-a001-02-000000061794187,17프로맥스_일,소다케이스_아이폰,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,33330,False
grp-a001-02-000000061878144,06. 컨텐츠매체_06,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,151584,False
grp-a001-02-000000062947038,S26,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,512026,False
grp-a001-02-000000062947040,S26울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,1318941,False
grp-a001-02-000000062947041,S26플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,758486,False
grp-a001-02-000000063093385,아이폰 17프로 필름,아이폰 17프로 필름,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,0,False
grp-a001-02-000000063093697,아이폰필름,아이폰 17프로 필름,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,3477,False
grp-a001-02-000000063093828,휴대폰악세사리,아이폰 17프로 필름,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,739,False
grp-a001-02-000000063095763,아이폰 17프로 필름-1772082445224,아이폰 17프로 필름,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,0,False
grp-a001-02-000000063096531,TEST,벌크,SHOPPING,,,,,,,no_model,False,1291,False
grp-a001-02-000000065140028,17E,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,198994,False
grp-a001-02-000000069087677,기존상품명,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,58111,False
grp-a001-02-000000069089452,맥세이프카드지갑,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,100708,False
grp-a001-02-000000069089465,맥세이프지갑,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,24661,False
grp-a001-02-000000069089475,멕세이프카드지갑,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,58424,False
grp-a001-02-000000070108611,맥세이프_PC,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,55087,False
grp-a001-02-000000070109616,맥세이프_MO,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,295745,False
grp-a001-02-000000070109620,맥세이프_컨텐츠 지면,● [P_삭제금지]맥세이프카드케이스_쇼검,SHOPPING,,,,,,,no_model,False,6441,False
grp-a001-02-000000070451363,Z폴드8울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,500662,False
grp-a001-02-000000070523564,Z폴드8와이드,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,2716662,False
grp-a001-02-000000070523694,Z플립8,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,289632,False
grp-a001-02-000000070833125,01. Z플립8,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,5478,False
grp-a001-02-000000070833126,02. Z폴드8 와이드,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,16590,False
grp-a001-02-000000070833127,03. Z폴드8 울트라,● 15. 갤럭시Z_폴드8플립8_사생활보호,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,50810,False
grp-a001-02-000000070991863,폴드8,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,1278144,False
grp-a001-02-000000070992078,폴드8울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,86822,False
grp-a001-02-000000070992116,플립8,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,89993,False
